gene_id,DMSO_24h-1,DMSO_24h-2,DMSO_24h-3,SP2509_24h-1,SP2509_24h-2,SP2509_24h-3
ENSG00000274631,0,0,0,0,0,0
ENSG00000274632,0,0,0,0,0,0
ENSG00000274633,0,0,0,0,0,0
ENSG00000274634,0,0,0,0,0,0
ENSG00000274635,0,0,0,0,0,0
ENSG00000274637,0,1,1,0,0,0
ENSG00000274640,0,0,0,0,0,0
ENSG00000274641,12,10,20,13,13,11
ENSG00000274642,0,0,0,0,0,0
ENSG00000274645,0,0,0,0,0,0
ENSG00000274647,2,0,2,0,2,1
ENSG00000274648,0,0,0,0,0,0
ENSG00000274649,1,2,3,0,0,0
ENSG00000274652,0,0,0,0,0,0
ENSG00000274653,5,4,6,5,5,5
ENSG00000274654,0,0,0,0,0,0
ENSG00000274655,0,0,0,0,0,0
ENSG00000274656,0,0,0,0,0,0
ENSG00000274658,0,0,1,0,1,0
ENSG00000274659,0,0,0,0,0,0
ENSG00000274660,0,0,0,0,0,0
ENSG00000274662,0,0,0,0,0,0
ENSG00000274663,0,0,0,0,0,0
ENSG00000274664,0,0,0,0,0,0
ENSG00000274666,0,0,0,0,0,0
ENSG00000274667,7,3,13,6,9,5
ENSG00000274668,0,0,0,0,0,0
ENSG00000274670,0,0,0,0,0,0
ENSG00000274673,0,0,0,0,0,0
ENSG00000274674,0,0,0,0,0,0
ENSG00000274677,5,5,7,8,7,10
ENSG00000274678,0,0,0,0,0,2
ENSG00000274680,1,0,0,0,1,0
ENSG00000274682,0,0,0,0,0,0
ENSG00000274683,0,0,0,0,0,0
ENSG00000274685,0,0,0,1,0,0
ENSG00000274686,0,0,0,0,0,0
ENSG00000274688,0,0,0,0,0,0
ENSG00000274689,0,0,0,0,0,0
ENSG00000274691,0,0,0,0,0,0
ENSG00000274693,0,0,0,0,0,0
ENSG00000274694,0,0,0,0,0,0
ENSG00000274695,4,5,6,4,6,4
ENSG00000274697,0,0,0,0,0,0
ENSG00000274698,12,8,15,15,19,23
ENSG00000274701,3,1,0,0,0,1
ENSG00000274702,0,0,0,0,0,0
ENSG00000274704,0,1,0,0,0,0
ENSG00000274705,0,0,0,0,1,0
ENSG00000274709,0,0,0,0,0,0
ENSG00000274711,0,0,0,0,0,0
ENSG00000274712,74,47,77,85,103,90
ENSG00000274713,2,0,2,1,1,0
ENSG00000274716,0,0,0,0,0,0
ENSG00000274717,4,0,3,1,3,0
ENSG00000274718,0,0,0,0,0,0
ENSG00000274719,0,0,0,0,0,0
ENSG00000274721,0,0,0,0,0,0
ENSG00000274723,0,0,0,0,0,0
ENSG00000274725,0,0,0,0,0,0
ENSG00000274727,0,0,0,0,0,0
ENSG00000274728,0,0,0,0,0,0
ENSG00000274730,0,0,0,0,0,0
ENSG00000274732,0,0,0,0,0,0
ENSG00000274735,0,0,0,0,0,0
ENSG00000274736,0,0,0,0,0,0
ENSG00000274737,2,1,0,1,4,1
ENSG00000274740,0,0,0,0,0,0
ENSG00000274742,0,0,0,0,0,0
ENSG00000274743,0,0,0,0,0,0
ENSG00000274744,0,0,0,0,0,0
ENSG00000274747,0,0,0,0,0,0
ENSG00000274748,0,0,0,0,0,0
ENSG00000274749,0,0,0,0,0,0
ENSG00000274750,56,33,52,48,64,58
ENSG00000274751,6,7,9,3,8,8
ENSG00000274752,0,0,0,0,0,0
ENSG00000274753,0,0,0,0,0,0
ENSG00000274755,0,0,0,0,0,0
ENSG00000274756,7,8,12,6,6,6
ENSG00000274758,0,0,0,0,0,0
ENSG00000274759,2,0,1,0,1,0
ENSG00000274760,0,0,0,0,0,0
ENSG00000274761,0,0,0,0,0,0
ENSG00000274762,0,0,0,0,0,0
ENSG00000274764,0,0,0,0,0,0
ENSG00000274765,2,0,4,6,7,4
ENSG00000274766,0,1,0,0,0,0
ENSG00000274767,0,1,3,0,2,1
ENSG00000274769,3,2,3,2,8,2
ENSG00000274770,0,0,0,0,0,0
ENSG00000274772,0,0,0,0,0,0
ENSG00000274773,0,0,0,0,0,0
ENSG00000274775,0,0,0,0,1,0
ENSG00000274776,4,9,13,9,16,12
ENSG00000274777,0,0,0,0,0,0
ENSG00000274778,1,1,0,0,0,0
ENSG00000274784,0,0,0,0,0,0
ENSG00000274787,0,0,0,0,0,0
ENSG00000274790,0,0,0,0,0,0
ENSG00000274791,0,0,0,0,0,0
ENSG00000274793,0,0,0,0,0,0
ENSG00000274794,0,0,0,0,0,0
ENSG00000274797,0,0,1,0,0,0
ENSG00000274798,4,6,8,2,2,5
ENSG00000274799,0,0,0,0,0,1
ENSG00000274800,0,0,0,0,0,0
ENSG00000274805,0,0,0,1,1,1
ENSG00000274808,1,1,3,2,1,0
ENSG00000274809,0,0,0,0,0,0
ENSG00000274810,0,1,1,1,1,1
ENSG00000274813,1,1,0,0,1,1
ENSG00000274814,0,0,0,0,0,0
ENSG00000274815,0,0,0,0,0,0
ENSG00000274816,0,0,0,0,0,0
ENSG00000274817,0,0,0,0,0,0
ENSG00000274818,9,11,12,7,15,8
ENSG00000274819,0,0,0,0,0,0
ENSG00000274820,0,0,0,0,0,0
ENSG00000274822,0,0,0,0,0,0
ENSG00000274823,0,0,0,0,0,0
ENSG00000274824,0,0,0,0,0,0
ENSG00000274825,0,6,2,1,3,1
ENSG00000274827,5,2,9,6,15,5
ENSG00000274828,174,176,268,212,210,156
ENSG00000274831,0,0,0,0,0,0
ENSG00000274832,0,0,0,0,0,0
ENSG00000274833,1,0,0,0,0,0
ENSG00000274834,0,0,0,0,0,0
ENSG00000274835,26,25,25,20,18,23
ENSG00000274836,0,0,0,0,0,0
ENSG00000274837,0,0,0,0,0,0
ENSG00000274838,0,0,0,0,0,0
ENSG00000274840,3,6,9,3,4,6
ENSG00000274841,0,1,3,0,1,0
ENSG00000274844,0,0,0,0,0,0
ENSG00000274845,0,0,0,0,0,0
ENSG00000274848,0,0,1,0,0,0
ENSG00000274849,6,10,10,14,10,7
ENSG00000274852,0,0,0,0,0,0
ENSG00000274855,0,0,0,0,0,0
ENSG00000274856,0,0,0,0,0,0
ENSG00000274859,0,0,0,0,0,0
ENSG00000274860,0,0,0,0,0,0
ENSG00000274862,0,0,0,0,0,0
ENSG00000274863,0,0,1,1,0,0
ENSG00000274864,0,0,0,0,0,0
ENSG00000274866,0,0,0,0,0,0
ENSG00000274867,0,0,0,0,0,0
ENSG00000274868,0,0,0,0,0,0
ENSG00000274869,1,2,0,1,0,0
ENSG00000274871,0,0,0,0,0,0
ENSG00000274872,0,0,0,0,0,0
ENSG00000274874,0,0,0,0,0,0
ENSG00000274877,0,0,0,0,0,1
ENSG00000274878,0,0,0,0,0,0
ENSG00000274879,0,0,0,0,0,0
ENSG00000274880,0,0,0,0,0,0
ENSG00000274883,0,0,0,0,0,0
ENSG00000274884,0,0,0,0,0,0
ENSG00000274885,0,0,0,1,1,0
ENSG00000274886,0,0,0,0,0,0
ENSG00000274888,0,0,0,0,0,0
ENSG00000274890,0,0,0,0,0,0
ENSG00000274892,0,0,0,0,0,0
ENSG00000274893,0,0,0,0,0,0
ENSG00000274895,0,0,0,1,1,1
ENSG00000274897,13,5,7,13,9,8
ENSG00000274898,2,1,3,2,5,3
ENSG00000274899,0,0,0,0,0,0
ENSG00000274900,0,0,0,0,0,0
ENSG00000274901,0,0,0,0,0,0
ENSG00000274902,0,2,3,2,1,0
ENSG00000274903,0,0,0,0,0,0
ENSG00000274904,0,0,0,0,0,0
ENSG00000274910,0,0,0,0,0,0
ENSG00000274911,14,8,14,6,10,11
ENSG00000274913,0,0,0,0,0,0
ENSG00000274915,0,0,0,0,0,0
ENSG00000274916,0,0,0,0,0,0
ENSG00000274918,2,3,2,0,1,1
ENSG00000274919,0,0,0,0,0,0
ENSG00000274922,19,13,20,27,29,26
ENSG00000274923,0,0,0,0,0,0
ENSG00000274924,0,0,0,0,0,0
ENSG00000274925,87,91,105,101,94,72
ENSG00000274927,0,0,0,1,0,0
ENSG00000274928,2,6,5,9,15,8
ENSG00000274929,1,2,2,0,2,3
ENSG00000274930,0,0,0,0,0,0
ENSG00000274932,0,0,0,0,0,0
ENSG00000274933,2,0,0,0,0,0
ENSG00000274934,0,0,0,0,0,0
ENSG00000274937,2,2,1,2,3,0
ENSG00000274940,0,0,0,0,0,0
ENSG00000274943,1,0,1,3,2,1
ENSG00000274944,0,0,0,2,0,3
ENSG00000274949,1,0,0,0,0,0
ENSG00000274951,0,0,0,0,1,0
ENSG00000274954,0,0,0,0,0,0
ENSG00000274956,0,0,0,0,0,0
ENSG00000274959,0,2,3,0,0,1
ENSG00000274961,0,0,0,0,0,0
ENSG00000274962,0,0,0,0,0,0
ENSG00000274963,0,1,0,0,2,0
ENSG00000274964,35,32,56,44,67,29
ENSG00000274966,0,0,0,0,0,0
ENSG00000274967,0,0,4,0,2,3
ENSG00000274969,0,0,0,0,0,0
ENSG00000274970,0,0,0,0,0,0
ENSG00000274973,1,0,2,2,0,2
ENSG00000274975,0,0,0,0,0,0
ENSG00000274976,10,4,5,8,10,9
ENSG00000274977,0,0,0,0,0,0
ENSG00000274978,0,0,0,0,0,0
ENSG00000274979,0,3,1,12,5,5
ENSG00000274982,0,0,0,0,0,0
ENSG00000274983,0,0,0,0,0,0
ENSG00000274984,0,0,0,0,0,0
ENSG00000274985,0,0,0,0,0,0
ENSG00000274986,0,0,0,0,0,0
ENSG00000274987,4,3,1,4,8,1
ENSG00000274988,0,0,0,0,0,0
ENSG00000274991,2,0,0,0,3,0
ENSG00000274992,0,0,0,0,0,0
ENSG00000274993,0,0,0,0,0,0
ENSG00000274994,0,0,0,0,0,0
ENSG00000274995,0,2,2,2,1,1
ENSG00000274996,0,1,0,2,0,1
ENSG00000274997,0,0,1,1,2,0
ENSG00000274998,0,0,0,0,0,0
ENSG00000274999,0,0,0,0,0,0
ENSG00000275000,0,0,0,0,0,0
ENSG00000275001,0,0,0,0,0,0
ENSG00000275002,0,0,0,0,0,0
ENSG00000275004,91,95,126,116,132,98
ENSG00000275005,3,3,3,6,6,7
ENSG00000275006,0,0,0,0,0,0
ENSG00000275010,0,0,0,0,0,0
ENSG00000275011,115,99,185,59,73,59
ENSG00000275012,0,0,0,0,0,0
ENSG00000275014,1,0,0,0,0,0
ENSG00000275015,0,0,0,0,0,0
ENSG00000275016,0,0,0,0,0,0
ENSG00000275017,1,2,3,4,8,5
ENSG00000275020,0,0,0,0,0,0
ENSG00000275022,0,1,0,0,2,0
ENSG00000275023,1765,1676,2476,1679,1999,1591
ENSG00000275024,2,0,1,2,1,0
ENSG00000275025,0,0,1,0,0,0
ENSG00000275026,0,0,0,0,0,0
ENSG00000275027,0,0,1,1,0,0
ENSG00000275029,4,5,13,9,8,12
ENSG00000275030,0,0,0,0,0,0
ENSG00000275033,0,0,0,0,0,0
ENSG00000275034,0,0,0,0,0,0
ENSG00000275036,0,0,0,0,0,1
ENSG00000275038,0,0,0,0,0,0
ENSG00000275039,0,0,0,0,0,0
ENSG00000275040,0,0,0,0,0,0
ENSG00000275041,0,0,0,0,0,0
ENSG00000275042,0,0,0,0,0,0
ENSG00000275043,0,0,0,0,0,0
ENSG00000275044,0,0,0,0,0,0
ENSG00000275046,0,0,0,0,0,0
ENSG00000275048,0,0,0,0,0,0
ENSG00000275052,903,996,1374,1065,1339,934
ENSG00000275053,0,0,0,0,0,0
ENSG00000275054,0,0,0,0,0,0
ENSG00000275055,3,6,9,5,10,9
ENSG00000275056,3,4,3,5,2,1
ENSG00000275058,0,0,0,0,0,0
ENSG00000275060,1,0,0,0,0,0
ENSG00000275061,0,1,1,1,1,0
ENSG00000275064,0,0,0,0,0,0
ENSG00000275065,2,1,2,0,0,0
ENSG00000275066,1399,1308,1811,1519,1857,1323
ENSG00000275067,0,0,0,0,0,0
ENSG00000275068,0,0,0,0,0,0
ENSG00000275069,0,0,0,0,0,0
ENSG00000275070,0,1,1,0,0,1
ENSG00000275071,0,0,0,0,0,0
ENSG00000275072,0,0,0,0,0,0
ENSG00000275074,152,162,205,238,270,192
ENSG00000275075,0,0,0,0,0,0
ENSG00000275076,1,0,1,0,3,0
ENSG00000275077,0,0,0,0,1,0
ENSG00000275078,0,0,0,0,0,0
ENSG00000275084,5,2,5,3,2,3
ENSG00000275085,0,0,0,0,0,0
ENSG00000275088,0,0,0,0,0,0
ENSG00000275089,0,0,0,0,0,0
ENSG00000275090,0,0,0,0,0,0
ENSG00000275091,2,1,5,2,0,3
ENSG00000275092,0,1,1,0,0,0
ENSG00000275094,0,0,0,0,0,0
ENSG00000275096,0,0,0,0,0,0
ENSG00000275097,0,1,2,1,1,0
ENSG00000275098,0,0,0,0,0,0
ENSG00000275100,0,0,0,0,0,0
ENSG00000275101,0,0,0,0,0,0
ENSG00000275103,0,0,0,0,1,0
ENSG00000275105,0,0,0,0,0,0
ENSG00000275106,0,2,2,0,0,1
ENSG00000275107,0,0,0,0,0,0
ENSG00000275108,0,0,0,0,0,0
ENSG00000275109,0,0,0,0,0,0
ENSG00000275110,0,0,0,0,0,1
ENSG00000275111,118,100,147,91,108,100
ENSG00000275113,0,1,0,0,0,1
ENSG00000275114,0,0,0,0,1,0
ENSG00000275115,0,0,0,0,0,0
ENSG00000275119,0,0,0,0,0,0
ENSG00000275120,0,0,2,0,0,0
ENSG00000275121,0,0,0,0,0,0
ENSG00000275124,0,0,0,0,0,0
ENSG00000275126,0,0,0,0,0,0
ENSG00000275127,0,0,0,0,0,0
ENSG00000275128,0,0,0,0,0,0
ENSG00000275129,0,1,0,0,0,0
ENSG00000275130,0,0,0,0,0,0
ENSG00000275131,38,44,34,31,44,44
ENSG00000275132,1,0,0,1,3,0
ENSG00000275134,0,0,0,0,0,0
ENSG00000275135,0,0,0,0,0,0
ENSG00000275138,0,0,0,0,0,0
ENSG00000275139,0,0,0,1,0,0
ENSG00000275140,1,5,2,3,1,4
ENSG00000275141,0,0,0,0,0,0
ENSG00000275142,0,1,0,0,2,0
ENSG00000275143,0,0,0,0,0,0
ENSG00000275144,0,0,0,0,0,0
ENSG00000275146,0,0,0,0,0,0
ENSG00000275147,0,0,0,0,0,0
ENSG00000275149,1,0,0,0,0,0
ENSG00000275152,0,0,0,0,0,0
ENSG00000275154,0,0,0,0,0,0
ENSG00000275155,0,0,0,0,0,0
ENSG00000275157,0,0,0,0,0,0
ENSG00000275158,0,0,0,0,0,0
ENSG00000275159,0,0,0,0,0,0
ENSG00000275160,1,2,5,1,7,0
ENSG00000275161,0,0,0,0,0,0
ENSG00000275162,0,1,0,2,4,2
ENSG00000275163,0,0,0,0,0,0
ENSG00000275166,0,0,0,0,0,0
ENSG00000275167,1,0,0,0,0,0
ENSG00000275170,0,0,0,0,0,0
ENSG00000275173,0,0,0,0,0,0
ENSG00000275174,0,2,0,0,0,0
ENSG00000275175,0,0,0,1,1,0
ENSG00000275178,1,1,0,1,2,0
ENSG00000275179,0,0,0,0,0,0
ENSG00000275180,11,6,10,6,13,9
ENSG00000275182,0,0,0,0,0,0
ENSG00000275183,435,348,544,499,553,424
ENSG00000275184,0,0,0,0,0,0
ENSG00000275185,0,0,0,0,0,0
ENSG00000275186,0,0,1,0,0,2
ENSG00000275191,2,3,3,0,6,2
ENSG00000275194,0,0,1,0,1,1
ENSG00000275197,0,0,2,2,3,0
ENSG00000275198,9,11,17,3,6,7
ENSG00000275200,0,0,0,0,0,0
ENSG00000275201,0,0,0,0,0,0
ENSG00000275202,10,13,15,8,24,12
ENSG00000275206,0,0,0,0,0,0
ENSG00000275207,4,0,1,0,2,1
ENSG00000275208,0,0,0,0,0,0
ENSG00000275209,0,0,0,0,0,0
ENSG00000275210,1,0,0,0,0,0
ENSG00000275212,0,0,0,0,0,0
ENSG00000275213,3,1,1,1,3,0
ENSG00000275215,0,0,0,0,0,0
ENSG00000275216,0,0,0,0,0,0
ENSG00000275217,0,0,0,0,0,0
ENSG00000275218,0,0,0,0,0,0
ENSG00000275219,0,0,0,0,0,0
ENSG00000275220,0,0,0,0,0,0
ENSG00000275221,0,0,0,0,0,0
ENSG00000275222,0,0,0,0,0,0
ENSG00000275223,53,40,56,49,51,35
ENSG00000275224,0,0,0,0,0,0
ENSG00000275226,0,0,0,0,0,0
ENSG00000275227,0,1,3,1,1,1
ENSG00000275228,0,0,0,0,0,0
ENSG00000275229,0,0,0,0,0,0
ENSG00000275230,0,0,0,0,0,0
ENSG00000275231,0,0,0,0,0,0
ENSG00000275232,0,1,2,2,3,2
ENSG00000275233,0,0,0,0,0,0
ENSG00000275234,232,203,292,264,290,242
ENSG00000275235,0,0,0,0,0,0
ENSG00000275236,13,17,16,14,11,18
ENSG00000275238,0,0,0,0,0,0
ENSG00000275239,3,0,1,1,2,0
ENSG00000275241,0,0,0,0,0,0
ENSG00000275243,0,0,0,0,0,0
ENSG00000275248,0,0,0,0,0,0
ENSG00000275250,0,0,0,0,0,0
ENSG00000275251,0,0,1,0,0,0
ENSG00000275252,0,0,0,0,0,0
ENSG00000275254,0,0,0,0,0,0
ENSG00000275256,0,0,0,0,0,0
ENSG00000275258,0,0,1,0,0,1
ENSG00000275259,0,0,0,0,0,0
ENSG00000275261,0,1,0,0,1,1
ENSG00000275263,5,9,4,4,1,7
ENSG00000275264,0,0,0,0,0,0
ENSG00000275265,0,0,4,1,0,0
ENSG00000275266,0,0,0,0,0,0
ENSG00000275267,0,0,0,0,0,0
ENSG00000275268,0,0,0,0,0,0
ENSG00000275270,0,0,0,0,0,0
ENSG00000275271,0,0,0,0,0,0
ENSG00000275273,0,0,0,0,0,0
ENSG00000275277,0,0,0,0,0,0
ENSG00000275278,0,0,1,1,0,0
ENSG00000275279,0,0,0,0,0,0
ENSG00000275280,0,0,0,0,0,0
ENSG00000275285,0,0,0,0,0,0
ENSG00000275286,0,0,0,0,0,0
ENSG00000275287,0,0,0,0,0,0
ENSG00000275291,0,0,1,0,0,0
ENSG00000275292,0,0,0,0,0,0
ENSG00000275293,0,0,0,0,0,0
ENSG00000275294,4,2,3,3,4,2
ENSG00000275295,0,0,0,0,0,0
ENSG00000275296,0,0,0,0,0,0
ENSG00000275297,1,0,4,4,0,3
ENSG00000275301,1,1,0,0,1,0
ENSG00000275302,0,0,0,0,0,0
ENSG00000275305,0,0,0,0,0,0
ENSG00000275307,0,0,0,0,0,0
ENSG00000275309,0,0,0,0,0,0
ENSG00000275310,0,0,0,0,0,0
ENSG00000275312,0,0,0,0,1,0
ENSG00000275314,0,0,0,0,0,0
ENSG00000275315,0,0,0,0,0,0
ENSG00000275318,9,6,14,11,14,12
ENSG00000275319,0,0,0,0,0,0
ENSG00000275320,1,1,0,0,0,0
ENSG00000275322,4,6,2,2,4,1
ENSG00000275325,1,2,3,1,3,0
ENSG00000275327,0,0,0,0,0,0
ENSG00000275328,2,2,2,0,1,1
ENSG00000275329,5,5,1,2,6,6
ENSG00000275332,0,0,0,0,0,0
ENSG00000275334,0,0,0,0,0,0
ENSG00000275335,0,0,0,0,0,0
ENSG00000275337,0,0,0,0,0,0
ENSG00000275339,0,0,1,0,0,0
ENSG00000275340,0,0,0,0,0,0
ENSG00000275342,252,249,341,349,398,272
ENSG00000275343,0,1,0,0,0,0
ENSG00000275344,0,0,0,0,0,0
ENSG00000275345,0,0,2,0,1,1
ENSG00000275348,0,2,0,0,0,0
ENSG00000275350,0,0,0,0,0,0
ENSG00000275352,0,0,0,0,0,0
ENSG00000275355,0,0,0,0,0,0
ENSG00000275356,0,0,0,0,0,0
ENSG00000275358,0,0,0,0,0,0
ENSG00000275359,0,0,0,0,0,0
ENSG00000275360,0,0,0,0,0,0
ENSG00000275361,0,0,0,0,0,0
ENSG00000275362,0,0,0,0,0,0
ENSG00000275363,0,0,1,0,0,1
ENSG00000275364,0,0,0,0,0,0
ENSG00000275367,0,0,1,0,0,0
ENSG00000275370,0,0,0,0,0,0
ENSG00000275371,3,1,3,4,4,1
ENSG00000275372,0,0,0,0,0,0
ENSG00000275373,0,0,0,0,0,1
ENSG00000275374,5,4,4,3,2,5
ENSG00000275377,0,0,1,0,1,0
ENSG00000275378,0,0,0,0,0,0
ENSG00000275379,0,0,0,0,1,0
ENSG00000275381,1,1,0,1,2,0
ENSG00000275382,0,0,0,0,0,0
ENSG00000275383,1,1,0,1,1,0
ENSG00000275385,0,0,0,0,0,0
ENSG00000275386,0,0,1,0,0,0
ENSG00000275387,0,0,0,0,0,0
ENSG00000275389,1,3,3,1,2,4
ENSG00000275390,0,0,0,0,0,0
ENSG00000275391,0,0,0,0,0,0
ENSG00000275392,0,0,0,0,0,0
ENSG00000275393,1,0,2,1,1,1
ENSG00000275395,287,276,411,320,359,293
ENSG00000275398,0,0,0,0,0,0
ENSG00000275400,28,33,35,22,23,19
ENSG00000275401,8,8,13,5,10,4
ENSG00000275402,0,0,0,0,0,0
ENSG00000275403,0,0,0,0,0,0
ENSG00000275406,0,0,0,0,0,0
ENSG00000275409,0,2,2,0,0,0
ENSG00000275410,246,189,268,156,198,154
ENSG00000275411,0,0,1,0,0,0
ENSG00000275413,16,10,22,13,16,12
ENSG00000275414,0,0,0,0,0,0
ENSG00000275417,2,0,0,1,0,0
ENSG00000275418,0,0,0,0,0,0
ENSG00000275419,0,0,0,0,0,0
ENSG00000275423,0,0,0,0,0,0
ENSG00000275425,0,0,0,0,0,0
ENSG00000275426,7,6,13,10,20,11
ENSG00000275427,1,1,0,0,0,1
ENSG00000275429,0,0,0,0,0,0
ENSG00000275431,0,0,0,0,0,0
ENSG00000275432,0,0,0,0,0,0
ENSG00000275437,91,72,105,77,100,89
ENSG00000275438,0,2,0,1,3,0
ENSG00000275439,0,0,0,0,0,0
ENSG00000275441,0,0,1,4,2,2
ENSG00000275443,0,0,0,0,0,0
ENSG00000275445,2,7,4,6,2,3
ENSG00000275446,0,0,0,0,0,0
ENSG00000275447,0,0,0,0,1,0
ENSG00000275448,0,0,0,0,0,0
ENSG00000275449,0,0,0,0,0,0
ENSG00000275450,0,0,0,0,2,0
ENSG00000275451,0,0,0,0,0,0
ENSG00000275453,0,0,0,0,0,0
ENSG00000275454,11,16,15,10,12,12
ENSG00000275455,0,0,0,0,0,0
ENSG00000275457,6,7,7,5,10,6
ENSG00000275458,0,0,0,0,0,0
ENSG00000275459,0,0,0,0,0,0
ENSG00000275460,0,0,0,0,0,0
ENSG00000275461,0,0,0,0,0,0
ENSG00000275464,63,72,93,56,70,62
ENSG00000275465,0,0,0,0,0,0
ENSG00000275466,0,0,0,0,0,0
ENSG00000275467,0,1,1,0,0,0
ENSG00000275468,3,6,6,7,2,8
ENSG00000275469,0,0,0,0,0,0
ENSG00000275475,0,0,0,0,0,0
ENSG00000275476,1,3,0,0,3,0
ENSG00000275479,0,0,0,1,4,1
ENSG00000275480,0,0,0,0,0,0
ENSG00000275481,20,22,23,47,60,36
ENSG00000275484,3,2,2,4,4,2
ENSG00000275485,2,5,4,5,4,10
ENSG00000275488,0,1,0,0,0,2
ENSG00000275489,0,0,0,0,1,0
ENSG00000275490,0,0,0,0,0,0
ENSG00000275491,3,2,3,0,0,1
ENSG00000275493,0,1,2,1,1,0
ENSG00000275494,37,25,30,55,60,50
ENSG00000275496,0,1,0,0,2,0
ENSG00000275497,0,0,0,0,0,0
ENSG00000275502,0,0,0,0,0,0
ENSG00000275503,0,0,0,0,0,0
ENSG00000275504,0,0,0,0,0,0
ENSG00000275505,0,0,0,0,0,0
ENSG00000275506,2,3,2,0,0,4
ENSG00000275507,0,0,0,0,0,0
ENSG00000275508,0,0,0,0,0,0
ENSG00000275509,0,0,0,0,0,0
ENSG00000275510,0,0,0,0,0,0
ENSG00000275512,0,0,1,1,1,2
ENSG00000275515,1,1,4,6,3,7
ENSG00000275516,1,0,0,0,1,1
ENSG00000275518,0,0,0,0,0,0
ENSG00000275519,0,0,0,0,0,0
ENSG00000275520,0,0,0,0,0,0
ENSG00000275523,1,1,2,1,0,1
ENSG00000275524,0,0,0,0,0,0
ENSG00000275527,0,0,0,0,0,0
ENSG00000275529,4,1,2,1,2,1
ENSG00000275530,0,0,0,0,0,0
ENSG00000275532,2,1,1,2,3,2
ENSG00000275533,0,0,0,0,0,0
ENSG00000275534,0,0,0,0,0,0
ENSG00000275535,0,0,0,0,0,0
ENSG00000275537,0,0,0,0,0,0
ENSG00000275538,4,1,1,1,1,1
ENSG00000275540,1,0,0,0,1,1
ENSG00000275541,0,0,0,0,0,0
ENSG00000275542,7,3,3,4,4,5
ENSG00000275547,0,0,0,0,0,0
ENSG00000275549,6,6,3,5,8,1
ENSG00000275550,0,1,2,1,1,2
ENSG00000275552,20,21,26,23,22,16
ENSG00000275553,0,0,0,0,0,0
ENSG00000275554,0,0,0,0,0,0
ENSG00000275557,0,0,0,0,1,0
ENSG00000275558,0,0,0,0,0,0
ENSG00000275559,0,0,0,0,0,0
ENSG00000275560,2,6,7,8,4,5
ENSG00000275562,0,0,0,0,0,0
ENSG00000275563,4,4,6,0,10,5
ENSG00000275567,0,0,0,0,0,0
ENSG00000275569,0,0,0,0,0,0
ENSG00000275572,1,1,0,0,0,1
ENSG00000275576,2,1,3,1,1,0
ENSG00000275578,0,0,0,0,0,0
ENSG00000275580,0,0,7,7,3,4
ENSG00000275582,11,8,19,10,17,6
ENSG00000275585,1,0,0,1,2,0
ENSG00000275586,1,0,2,0,1,0
ENSG00000275588,0,0,0,0,0,0
ENSG00000275589,0,0,0,0,0,0
ENSG00000275591,5,5,2,10,6,6
ENSG00000275592,1,1,2,0,0,3
ENSG00000275595,0,0,0,0,0,0
ENSG00000275597,1,0,4,0,0,0
ENSG00000275598,0,0,0,0,0,0
ENSG00000275601,6,5,4,7,13,10
ENSG00000275603,0,0,0,0,0,0
ENSG00000275604,0,0,0,0,0,0
ENSG00000275607,0,0,0,0,0,0
ENSG00000275609,0,1,1,0,0,0
ENSG00000275610,0,0,0,0,0,0
ENSG00000275611,0,0,0,0,0,0
ENSG00000275612,0,0,0,0,0,0
ENSG00000275613,1,2,1,0,0,1
ENSG00000275614,0,1,0,0,0,0
ENSG00000275616,0,0,0,0,0,0
ENSG00000275620,1,1,1,3,3,2
ENSG00000275622,0,0,0,0,0,0
ENSG00000275625,0,0,0,0,0,0
ENSG00000275628,0,0,0,0,0,0
ENSG00000275630,1,1,0,0,0,0
ENSG00000275631,0,0,0,0,0,0
ENSG00000275632,5,7,9,6,7,4
ENSG00000275634,0,0,0,0,0,0
ENSG00000275635,0,0,0,1,0,0
ENSG00000275636,0,0,1,0,0,0
ENSG00000275638,0,0,0,0,0,0
ENSG00000275640,0,1,0,0,0,0
ENSG00000275642,0,0,0,0,0,0
ENSG00000275643,0,0,0,0,0,0
ENSG00000275645,0,0,4,5,0,1
ENSG00000275646,0,0,0,0,0,0
ENSG00000275647,0,0,0,0,0,0
ENSG00000275649,0,0,0,1,0,0
ENSG00000275651,0,0,0,0,1,0
ENSG00000275652,0,0,0,0,0,0
ENSG00000275653,0,0,0,0,0,0
ENSG00000275654,0,0,0,0,0,0
ENSG00000275655,0,0,0,0,0,0
ENSG00000275656,0,0,0,0,1,0
ENSG00000275657,0,0,0,0,0,0
ENSG00000275662,0,0,0,0,0,0
ENSG00000275663,0,0,0,0,0,0
ENSG00000275664,0,0,0,0,0,0
ENSG00000275665,1,0,0,0,0,0
ENSG00000275666,0,0,0,0,0,0
ENSG00000275667,0,0,0,0,0,0
ENSG00000275668,0,0,0,0,0,0
ENSG00000275669,0,0,0,0,0,0
ENSG00000275670,0,0,0,0,0,0
ENSG00000275672,0,1,0,2,3,0
ENSG00000275673,0,0,0,0,0,0
ENSG00000275674,1,0,0,0,2,0
ENSG00000275675,0,2,1,0,1,0
ENSG00000275676,0,0,0,0,0,0
ENSG00000275677,0,0,0,0,0,0
ENSG00000275678,0,0,0,0,0,0
ENSG00000275680,0,0,0,0,0,0
